FlyBaseID	A.m.exp_geno	A.m.se_geno	A.m.padj	A.m.TopSig	A.m.Sig	A.f.exp_geno	A.f.se_geno	A.f.padj	A.f.Sig	Sig	Chr
7968	FBgn0037329	0.0347270767527961	0.0879554889612531	0.784458965559295	FALSE	FALSE	0.0248388218722089	0.0511289837623866	0.769198022051338	FALSE	FALSE	3
7969	FBgn0037330	0.137391763357169	0.149016670436934	0.529729908374379	FALSE	FALSE	0.054337688486411	0.0501472775706721	0.478320637768456	FALSE	FALSE	3
7970	FBgn0037332	-0.437977448332575	0.308890962112324	0.46886188339827	FALSE	FALSE	-0.0962970621649896	0.0600756797140712	0.279246735690955	FALSE	FALSE	3
7971	FBgn0037336	-0.4269550046413	0.300635945520163	0.46886188339827	FALSE	FALSE	-0.0426003402955773	0.0387747570206572	0.47125154405498	FALSE	FALSE	3
7972	FBgn0037338	-0.51698769939001	0.320415741377142	0.46886188339827	FALSE	FALSE	-0.0971594043330712	0.0555770637744164	0.234153686982539	FALSE	FALSE	3
7973	FBgn0037339	-0.204641381935973	0.179681039239905	0.471235648396977	FALSE	FALSE	-0.032807592756026	0.0452141660592537	0.64759902384221	FALSE	FALSE	3
7974	FBgn0037340	0.581113683763579	0.316783175998949	0.46886188339827	FALSE	FALSE	0.153396381467622	0.0883216568298442	0.236877543599018	FALSE	FALSE	3
7975	FBgn0037341	-0.0497036481902287	0.0929558430932295	0.707609110921025	FALSE	FALSE	0.0685933514201487	0.0419081406119415	0.268374920173659	FALSE	FALSE	3
7976	FBgn0037342	0.109770617053008	0.112438344474691	0.512698002743944	FALSE	FALSE	0.105656160267743	0.0728996354392283	0.331535128728644	FALSE	FALSE	3
7977	FBgn0037344	-0.578075948035179	0.377723275161077	0.46886188339827	FALSE	FALSE	-0.295926145648362	0.101547889611341	0.060999278581962	FALSE	FALSE	3
7978	FBgn0037345	0.100167785538154	0.194645539232798	0.718554570544746	FALSE	FALSE	0.0621314138199567	0.0877905375580817	0.655906232869976	FALSE	FALSE	3
7979	FBgn0037347	0.144944374817	0.163105380882429	0.540957134475334	FALSE	FALSE	0.0514111544956173	0.0552655175236289	0.549919242646239	FALSE	FALSE	3
7980	FBgn0037350	0.525874268752131	0.264705933736005	0.46886188339827	FALSE	FALSE	-0.0690643348552063	0.0778910216832459	0.57051281320193	FALSE	FALSE	3
7981	FBgn0037351	0.580356959009926	0.361855023193031	0.46886188339827	FALSE	FALSE	0.219294824669578	0.0863450506235376	0.0914334773253821	FALSE	FALSE	3
7982	FBgn0037354	0.234280904409956	0.235370118665292	0.504722530654511	FALSE	FALSE	0.13909909536242	0.0615894124567085	0.127491278744142	FALSE	FALSE	3
7983	FBgn0037356	0.378666385374217	0.246177258632946	0.46886188339827	FALSE	FALSE	0.216324958419667	0.101862447899273	0.150204497151403	FALSE	FALSE	3
7984	FBgn0037358	0.573148320158723	0.372863469216021	0.46886188339827	FALSE	FALSE	0.248683593302543	0.087936934990462	0.0672477016454	FALSE	FALSE	3
7985	FBgn0037359	0.171916188641093	0.141302256965015	0.46886188339827	FALSE	FALSE	0.0535838523004843	0.0518579628790775	0.501866722221715	FALSE	FALSE	3
7986	FBgn0037360	-0.330821074309451	0.242214244612688	0.46886188339827	FALSE	FALSE	-0.0737800714015881	0.0520324790042713	0.342047756588213	FALSE	FALSE	3
7987	FBgn0037363	-0.5225697305833	0.339466303730205	0.46886188339827	FALSE	FALSE	-0.137886010385997	0.0616273422417795	0.131203676224441	FALSE	FALSE	3
7988	FBgn0037364	-0.176519526476353	0.180715519760596	0.512589640030229	FALSE	FALSE	-0.0671589832359158	0.0540508882897391	0.411569793260185	FALSE	FALSE	3
7989	FBgn0037365	0.174687694287144	0.190903486373095	0.53230838955097	FALSE	FALSE	NA	NA	NA	NA	FALSE	3
7990	FBgn0037368	0.453269331068421	0.261950612084457	0.46886188339827	FALSE	FALSE	0.136676329068687	0.0602281808331007	0.126006563511117	FALSE	FALSE	3
7991	FBgn0037369	0.0705957313195733	0.127089715007413	0.696219065352806	FALSE	FALSE	0.0710165263334992	0.0560956737065859	0.402047872290941	FALSE	FALSE	3
7992	FBgn0037370	0.169088363825684	0.160181063127332	0.488362709012189	FALSE	FALSE	0.0894601863327	0.0560268076513418	0.281127892692301	FALSE	FALSE	3
7993	FBgn0037371	-0.597954372741865	0.449718213072066	0.46886188339827	FALSE	FALSE	-0.183081068114155	0.0812555601249603	0.128610615094023	FALSE	FALSE	3
7994	FBgn0037372	0.0194818111092949	0.0966273267065877	0.891394598209436	FALSE	FALSE	0.0316839838285276	0.0511297752413004	0.702250647445981	FALSE	FALSE	3
7995	FBgn0037374	0.133884451914392	0.107081582310462	0.46886188339827	FALSE	FALSE	0.129698755971785	0.0462022450179231	0.0686188988761181	FALSE	FALSE	3
7996	FBgn0037375	-0.207532442386549	0.177838024809041	0.469799682025137	FALSE	FALSE	-0.1746488916969	0.19481653536335	0.566524478569446	FALSE	FALSE	3
7997	FBgn0037376	-0.14205480655966	0.153662582832728	0.529186334385308	FALSE	FALSE	0.0484222822305781	0.0494004011842482	0.526566239521446	FALSE	FALSE	3
7998	FBgn0037377	0.189252417614136	0.124977420043092	0.46886188339827	FALSE	FALSE	0.0978441717421	0.0494817753543567	0.17866810571768	FALSE	FALSE	3
7999	FBgn0037378	0.278371414890025	0.253732307813719	0.478246142907576	FALSE	FALSE	0.201694134473825	0.0880336991195568	0.1228948056109	FALSE	FALSE	3
8000	FBgn0037379	-0.54505858111887	0.38364151731399	0.46886188339827	FALSE	FALSE	-0.172831122451024	0.0647454217312859	0.0792570145019414	FALSE	FALSE	3
8001	FBgn0037382	-0.192459945265109	0.16965147900236	0.472466544060039	FALSE	FALSE	0.0165344478620221	0.052667811932717	0.856442387241967	FALSE	FALSE	3
8002	FBgn0037383	0.203497995078835	0.169517035886382	0.46886188339827	FALSE	FALSE	-0.00693465789935201	0.0516066954964833	0.941352646094429	FALSE	FALSE	3
8003	FBgn0037384	-0.365282137765334	0.280546510942668	0.46886188339827	FALSE	FALSE	-0.0400014742562179	0.0546596885760453	0.645072306522069	FALSE	FALSE	3
8004	FBgn0037385	0.107187460821281	0.144088625951847	0.604634763299572	FALSE	FALSE	NA	NA	NA	NA	FALSE	3
8005	FBgn0037386	-0.22359765331329	0.179289952846474	0.46886188339827	FALSE	FALSE	-0.0510186989209128	0.117125292636365	0.793306295168258	FALSE	FALSE	3
8006	FBgn0037387	-0.0145179263422493	0.0789118608163419	0.899850827413392	FALSE	FALSE	0.163919278498053	0.0932744169195573	0.231427274045639	FALSE	FALSE	3
8007	FBgn0037388	0.174180749591647	0.162419332792475	0.484435101854857	FALSE	FALSE	NA	NA	NA	NA	FALSE	3
8008	FBgn0037389	0.323061171326912	0.319642925892892	0.500017040413746	FALSE	FALSE	NA	NA	NA	NA	FALSE	3
8009	FBgn0037391	-0.401158214696068	0.291468484488255	0.46886188339827	FALSE	FALSE	-0.0609511146832439	0.0622280799164045	0.526652415688347	FALSE	FALSE	3
8011	FBgn0037396	0.344687069187564	0.610304672875578	0.691466143343225	FALSE	FALSE	NA	NA	NA	NA	FALSE	3
8013	FBgn0037398	-0.222967243095083	0.160498655936686	0.46886188339827	FALSE	FALSE	NA	NA	NA	NA	FALSE	3
8014	FBgn0037399	-0.110979649714533	0.381544555964982	0.841522155912086	FALSE	FALSE	NA	NA	NA	NA	FALSE	3
8015	FBgn0037402	-0.0640570414651948	0.0735312519322012	0.546997328431303	FALSE	FALSE	NA	NA	NA	NA	FALSE	3
8016	FBgn0037405	-0.260015911186918	0.314422311108862	0.56658827042661	FALSE	FALSE	-0.18166809333835	0.266154393853546	0.669405301093042	FALSE	FALSE	3
8018	FBgn0037408	-0.490668097636146	0.22275578937677	0.46886188339827	FALSE	FALSE	NA	NA	NA	NA	FALSE	3
8019	FBgn0037409	-0.578708885854802	0.328199676088877	0.46886188339827	FALSE	FALSE	NA	NA	NA	NA	FALSE	3
8020	FBgn0037410	0.104385975720759	0.203238256986144	0.718952333215078	FALSE	FALSE	NA	NA	NA	NA	FALSE	3
8021	FBgn0037411	0.283346125100503	0.225751436773174	0.46886188339827	FALSE	FALSE	NA	NA	NA	NA	FALSE	3
8023	FBgn0037413	0.296013240256365	0.282445206592202	0.490786187688325	FALSE	FALSE	NA	NA	NA	NA	FALSE	3
8024	FBgn0037414	-0.280095734568362	0.440396795144697	0.656222207354335	FALSE	FALSE	NA	NA	NA	NA	FALSE	3
8025	FBgn0037415	-0.0473475857974664	0.237631007571543	0.892468959313553	FALSE	FALSE	NA	NA	NA	NA	FALSE	3
8026	FBgn0037416	-0.0108396929957347	0.180868684285846	0.96772141688135	FALSE	FALSE	NA	NA	NA	NA	FALSE	3
8029	FBgn0037419	0.219749652803215	0.256283587762967	0.552816931070145	FALSE	FALSE	NA	NA	NA	NA	FALSE	3
8030	FBgn0037420	0.0819388215630956	0.211260261634105	0.788023069253245	FALSE	FALSE	NA	NA	NA	NA	FALSE	3
8032	FBgn0037422	0.522208238376764	0.284623316271841	0.46886188339827	FALSE	FALSE	NA	NA	NA	NA	FALSE	3
8033	FBgn0037424	-0.650995044254425	0.401367909738394	0.46886188339827	FALSE	FALSE	NA	NA	NA	NA	FALSE	3
8034	FBgn0037427	-0.653685979142717	0.230857173163782	0.46886188339827	FALSE	FALSE	NA	NA	NA	NA	FALSE	3
8037	FBgn0037430	-0.331986804758837	0.39050352258162	0.556080397196713	FALSE	FALSE	NA	NA	NA	NA	FALSE	3
8038	FBgn0037431	0.212801857783839	0.307250303133765	0.628207153344279	FALSE	FALSE	NA	NA	NA	NA	FALSE	3
8039	FBgn0037432	0.305674402100207	0.223382786866445	0.46886188339827	FALSE	FALSE	NA	NA	NA	NA	FALSE	3
8040	FBgn0037433	0.374930173132498	0.256375444823704	0.46886188339827	FALSE	FALSE	0.158807937480563	0.090813837886847	0.234153686982539	FALSE	FALSE	3
8041	FBgn0037435	0.292912425867273	0.199241415914093	0.46886188339827	FALSE	FALSE	0.0725945669004641	0.0611492479483183	0.434347914363673	FALSE	FALSE	3
8043	FBgn0037439	0.0231617195865412	0.0836391239783094	0.849285734113454	FALSE	FALSE	-0.0598709035451779	0.0443072190252542	0.366885558253673	FALSE	FALSE	3
8044	FBgn0037440	-0.247044780194447	0.202780329708059	0.46886188339827	FALSE	FALSE	-0.0234768542790968	0.0532864043174001	0.790923546986636	FALSE	FALSE	3
8045	FBgn0037442	-0.0758510259617213	0.117585424098019	0.652053195640473	FALSE	FALSE	0.0631260508618657	0.052864837488182	0.431812222565175	FALSE	FALSE	3
8046	FBgn0037443	-0.202273688708705	0.200748840593844	0.500899867205063	FALSE	FALSE	-0.0719135084613565	0.0507856424843744	0.342210304879726	FALSE	FALSE	3
8047	FBgn0037445	-0.398841719953925	0.28569091573681	0.46886188339827	FALSE	FALSE	-0.162670307662841	0.0529587117734516	0.0496328838798135	TRUE	TRUE	3
8048	FBgn0037446	0.0185196350208295	0.0943259278574757	0.893876856056708	FALSE	FALSE	0.0555090479874373	0.0425083625198779	0.385243590094258	FALSE	FALSE	3
8049	FBgn0037447	-0.632250643324575	0.35589257801664	0.46886188339827	FALSE	FALSE	-0.0880311197411266	0.0842555029092591	0.497299114263711	FALSE	FALSE	3
8050	FBgn0037448	-0.0207828247303075	0.205389317363594	0.944261444390067	FALSE	FALSE	-0.178027232353938	0.116526754573886	0.302421079758241	FALSE	FALSE	3
8051	FBgn0037449	0.149552832171366	0.15216537971618	0.510240108293122	FALSE	FALSE	NA	NA	NA	NA	FALSE	3
8052	FBgn0037454	0.118302794327316	0.123439173934637	0.518304978615797	FALSE	FALSE	NA	NA	NA	NA	FALSE	3
8053	FBgn0037455	-0.161468090564747	0.195389319139147	0.566753369771512	FALSE	FALSE	NA	NA	NA	NA	FALSE	3
8054	FBgn0037456	-0.162574323736191	0.0898388861782098	0.46886188339827	FALSE	FALSE	NA	NA	NA	NA	FALSE	3
8055	FBgn0037460	0.371404432255725	0.316132061072111	0.469682045106528	FALSE	FALSE	NA	NA	NA	NA	FALSE	3
8056	FBgn0037461	0.0318028851956496	0.101566456966907	0.829397166727081	FALSE	FALSE	NA	NA	NA	NA	FALSE	3
8057	FBgn0037462	0.0329365604957369	0.106657995769564	0.831660356510774	FALSE	FALSE	NA	NA	NA	NA	FALSE	3
8058	FBgn0037463	0.013307187891805	0.111595808312829	0.934566439860728	FALSE	FALSE	NA	NA	NA	NA	FALSE	3
8059	FBgn0037464	-0.23995124450623	0.191180645186479	0.46886188339827	FALSE	FALSE	NA	NA	NA	NA	FALSE	3
8060	FBgn0037465	0.233580236842452	0.166354837275116	0.46886188339827	FALSE	FALSE	0.0898375874689356	0.0544399920438934	0.264389023669763	FALSE	FALSE	3
8061	FBgn0037466	-0.375435870743962	0.296418123090625	0.46886188339827	FALSE	FALSE	-0.0400139069729449	0.0514647162064725	0.622937791385297	FALSE	FALSE	3
8062	FBgn0037467	-0.436226394711875	0.34180219505725	0.46886188339827	FALSE	FALSE	-0.118936028759426	0.0551664003840867	0.144441348185242	FALSE	FALSE	3
8063	FBgn0037468	0.0441589983893299	0.0872815831404543	0.723021518648873	FALSE	FALSE	-0.0431753105641899	0.0628370742633195	0.667250172650851	FALSE	FALSE	3
8064	FBgn0037469	0.389972148064054	0.286966954407812	0.46886188339827	FALSE	FALSE	0.130794826632455	0.080646389251335	0.273452627556603	FALSE	FALSE	3
8065	FBgn0037470	-0.209811209398134	0.20197284884679	0.49245099903223	FALSE	FALSE	0.00913318293930824	0.0455390033867375	0.912001380062383	FALSE	FALSE	3
8066	FBgn0037472	0.167583036357955	0.163409938939602	0.496383608742418	FALSE	FALSE	0.21144484685852	0.086222690048427	0.102126500437839	FALSE	FALSE	3
8067	FBgn0037473	0.321184408967799	0.213370600746088	0.46886188339827	FALSE	FALSE	0.158386682954261	0.0801639241211047	0.178723692363438	FALSE	FALSE	3
8068	FBgn0037475	0.117292679310051	0.225478591337504	0.715973937004534	FALSE	FALSE	NA	NA	NA	NA	FALSE	3
8070	FBgn0037478	0.23525850877683	0.206136002168309	0.471235648396977	FALSE	FALSE	0.129661258582582	0.0747914179531974	0.237509150024118	FALSE	FALSE	3
8071	FBgn0037481	0.0560817996964747	0.116850391082435	0.736744479440355	FALSE	FALSE	0.0319250742598262	0.062877814706808	0.757571001010905	FALSE	FALSE	3
8072	FBgn0037482	-0.103785893136962	0.110938631137293	0.525935781817542	FALSE	FALSE	0.023614803900675	0.0383661613509055	0.704333544640569	FALSE	FALSE	3
8073	FBgn0037483	-0.485601767510802	0.416109227326959	0.469799682025137	FALSE	FALSE	NA	NA	NA	NA	FALSE	3
8074	FBgn0037485	-0.347107168350995	0.276154281754788	0.46886188339827	FALSE	FALSE	-0.159312981214576	0.114669324073986	0.352038980209378	FALSE	FALSE	3
8075	FBgn0037486	0.0667784050637382	0.139691022351698	0.737679180279941	FALSE	FALSE	NA	NA	NA	NA	FALSE	3
8076	FBgn0037487	-0.417637287250318	0.232706001080958	0.46886188339827	FALSE	FALSE	NA	NA	NA	NA	FALSE	3
8077	FBgn0037488	-0.087246599291883	0.202980302564328	0.764267761743838	FALSE	FALSE	0.385972110987425	0.20815500520803	0.207546773898073	FALSE	FALSE	3
8078	FBgn0037489	-0.0585734371243911	0.149922393499635	0.78636466714147	FALSE	FALSE	-0.0926668068356977	0.0483105092157495	0.191398981016749	FALSE	FALSE	3
8079	FBgn0037490	0.0232200011199872	0.0840795820359049	0.849516090865776	FALSE	FALSE	-0.0146263956294193	0.0680168801280613	0.903796129254366	FALSE	FALSE	3
8080	FBgn0037491	0.10241870284908	0.146532412783843	0.625251892009132	FALSE	FALSE	0.0343153022659192	0.0579558834962985	0.714214062121174	FALSE	FALSE	3
8081	FBgn0037492	0.0294218149868548	0.232947238993925	0.930956496778645	FALSE	FALSE	0.127253029373071	0.0673857946963559	0.199244059445075	FALSE	FALSE	3
8083	FBgn0037498	-0.0860233580461992	0.176319916789221	0.732277691248155	FALSE	FALSE	NA	NA	NA	NA	FALSE	3
8084	FBgn0037500	0.204043551287875	0.165440537646912	0.46886188339827	FALSE	FALSE	NA	NA	NA	NA	FALSE	3
8086	FBgn0037502	-0.417994494283158	0.324605453500876	0.46886188339827	FALSE	FALSE	NA	NA	NA	NA	FALSE	3
8087	FBgn0037503	0.277931462288073	0.450351926242439	0.666195331166211	FALSE	FALSE	NA	NA	NA	NA	FALSE	3
8088	FBgn0037504	0.362044884126827	0.253315403966432	0.46886188339827	FALSE	FALSE	0.116138423928778	0.0495434186461797	0.115967450371164	FALSE	FALSE	3
8089	FBgn0037506	0.0955876278757121	0.114255295187961	0.562543679750554	FALSE	FALSE	NA	NA	NA	NA	FALSE	3
8090	FBgn0037512	0.0376008879759152	0.0952646888836559	0.784458965559295	FALSE	FALSE	NA	NA	NA	NA	FALSE	3
8091	FBgn0037513	0.204971454386743	0.161744747666907	0.46886188339827	FALSE	FALSE	0.08065059209633	0.0847862715455518	0.539708198673873	FALSE	FALSE	3
8092	FBgn0037514	0.396335070256235	0.294583435898353	0.46886188339827	FALSE	FALSE	NA	NA	NA	NA	FALSE	3
8093	FBgn0037515	0.118957065991121	0.127262918963992	0.526087273155242	FALSE	FALSE	0.160001759586302	0.164121850728783	0.529018371637308	FALSE	FALSE	3
8094	FBgn0037516	0.167320941767684	0.173610148665858	0.516465319648734	FALSE	FALSE	NA	NA	NA	NA	FALSE	3
8095	FBgn0037517	-0.00462376010904593	0.109238915862267	0.977080263176987	FALSE	FALSE	0.0397231242300766	0.0906334610001458	0.791877689192423	FALSE	FALSE	3
8096	FBgn0037518	-0.148327267917567	0.188340377400906	0.584638113107482	FALSE	FALSE	-0.052739764427701	0.0702487111931249	0.635423454726135	FALSE	FALSE	3
8097	FBgn0037519	-0.47053267770957	0.272719294194643	0.46886188339827	FALSE	FALSE	-0.179630078477983	0.128210820453445	0.347807014492775	FALSE	FALSE	3
8098	FBgn0037520	-0.356621106084685	0.2789310313025	0.46886188339827	FALSE	FALSE	-0.140343101179589	0.142578046271878	0.525012857011944	FALSE	FALSE	3
8099	FBgn0037521	-0.563879072309157	0.391379798747444	0.46886188339827	FALSE	FALSE	-0.285154617618255	0.0968912322853966	0.0582077371367699	FALSE	FALSE	3
8100	FBgn0037525	-0.460263952168726	0.32968882031103	0.46886188339827	FALSE	FALSE	-0.192923910861173	0.0566997504100202	0.0302683879898259	TRUE	TRUE	3
8101	FBgn0037526	-0.073723373227361	0.150913128303936	0.732001461393885	FALSE	FALSE	-0.0425817199509877	0.0509262162156113	0.596253286041675	FALSE	FALSE	3
8102	FBgn0037529	-0.0055616164077633	0.10197195919305	0.970154703386332	FALSE	FALSE	-0.0228235053452658	0.0519679268598654	0.791593846110111	FALSE	FALSE	3
8103	FBgn0037530	-0.279591648722996	0.213077849063182	0.46886188339827	FALSE	FALSE	0.0066096222158738	0.03593756854683	0.918999272449338	FALSE	FALSE	3
8104	FBgn0037531	-0.407585044424124	0.36928840220913	0.477274326566605	FALSE	FALSE	-0.165278710496626	0.0917668559537098	0.220418238053215	FALSE	FALSE	3
8105	FBgn0037533	-0.195103140057026	0.139201666212095	0.46886188339827	FALSE	FALSE	0.0751175166296499	0.0525259850797914	0.337676244395446	FALSE	FALSE	3
8106	FBgn0037534	0.0766239612703815	0.133727429870316	0.68782697542352	FALSE	FALSE	0.126262417841882	0.0863354858223346	0.326481219197229	FALSE	FALSE	3
8107	FBgn0037535	0.383272385655372	0.230311375047611	0.46886188339827	FALSE	FALSE	0.145347658347273	0.0599013237399815	0.105259952324187	FALSE	FALSE	3
8108	FBgn0037536	-0.266498544099103	0.217110718455294	0.46886188339827	FALSE	FALSE	0.0257449935652892	0.0543019495903567	0.773883035655159	FALSE	FALSE	3
8109	FBgn0037537	0.120318086711154	0.137116303900554	0.545183684542792	FALSE	FALSE	0.0685845478196014	0.052631926223131	0.386455023136006	FALSE	FALSE	3
8110	FBgn0037538	0.179628327275217	0.141991778957496	0.46886188339827	FALSE	FALSE	0.0647698590157688	0.0461917161721378	0.347398429613476	FALSE	FALSE	3
8111	FBgn0037539	0.106145741670263	0.10408651059003	0.497266185097693	FALSE	FALSE	0.0666963577725783	0.0514698597500988	0.38957070738091	FALSE	FALSE	3
8112	FBgn0037540	-0.0829080212982945	0.191944537012092	0.763226041609613	FALSE	FALSE	-0.104538253890358	0.0829094204628534	0.404330360448654	FALSE	FALSE	3
8113	FBgn0037541	-0.686696302156939	0.453315543527423	0.46886188339827	FALSE	FALSE	-0.195407871987566	0.0702552086297982	0.0709047874884276	FALSE	FALSE	3
8114	FBgn0037543	0.214195658077324	0.256028356603178	0.562543679750554	FALSE	FALSE	NA	NA	NA	NA	FALSE	3
8115	FBgn0037544	0.2911353683614	0.19351448431697	0.46886188339827	FALSE	FALSE	0.0833934068946884	0.0889328586153705	0.54632779662936	FALSE	FALSE	3
8116	FBgn0037546	-0.586949426517192	0.471891006278419	0.46886188339827	FALSE	FALSE	-0.484346710901682	0.167761183917894	0.0629515035089748	FALSE	FALSE	3
8117	FBgn0037547	-0.249669037056049	0.177299001225302	0.46886188339827	FALSE	FALSE	-0.0985869777006735	0.0695928174766642	0.342210304879726	FALSE	FALSE	3
8118	FBgn0037548	0.0589870122374889	0.127087374512411	0.74560876775966	FALSE	FALSE	0.000677555410997408	0.0698847056096881	0.995869421654923	FALSE	FALSE	3
8119	FBgn0037549	-0.438800418157551	0.368307893726082	0.468954686546815	FALSE	FALSE	-0.148135645925481	0.0549057076078837	0.0774088642570102	FALSE	FALSE	3
8120	FBgn0037550	0.251369922121769	0.272539196960853	0.529640346282169	FALSE	FALSE	0.21461227360443	0.0657936756552988	0.03678375012787	TRUE	TRUE	3
8121	FBgn0037551	0.349596636878713	0.219887597470657	0.46886188339827	FALSE	FALSE	0.0728655286450908	0.0531748239176972	0.358985380943455	FALSE	FALSE	3
8122	FBgn0037552	-0.0830649443122136	0.130096637992172	0.655174919373905	FALSE	FALSE	-0.0606630649867314	0.0839590023605729	0.648829836906338	FALSE	FALSE	3
8123	FBgn0037553	-0.0259727767154493	0.108358737285548	0.870821297580016	FALSE	FALSE	0.138500393812705	0.0953598857464221	0.330146933006986	FALSE	FALSE	3
8124	FBgn0037554	-0.292076570123758	0.246484071834213	0.469464591045571	FALSE	FALSE	-0.0898895732649185	0.0658860282437332	0.361793825697392	FALSE	FALSE	3
8125	FBgn0037555	-0.0514374215037149	0.0966235362232098	0.708693727396029	FALSE	FALSE	0.0242507933459523	0.0396017758363481	0.705635115689251	FALSE	FALSE	3
8126	FBgn0037556	-0.544823535840148	0.387296843347082	0.46886188339827	FALSE	FALSE	-0.109192882412647	0.0638748671854796	0.246027399921903	FALSE	FALSE	3
8127	FBgn0037560	0.355204345785751	0.266535934097049	0.46886188339827	FALSE	FALSE	-0.000475413047484527	0.103050614831145	0.997498236650341	FALSE	FALSE	3
8128	FBgn0037561	-0.0165485493415701	0.12933025544849	0.929881432354102	FALSE	FALSE	0.0286216034485762	0.0481230099686695	0.713374015737335	FALSE	FALSE	3
8129	FBgn0037562	0.254346087169103	0.501084309414974	0.72189918167996	FALSE	FALSE	NA	NA	NA	NA	FALSE	3
8130	FBgn0037563	0.310153122818333	0.249360582471355	0.46886188339827	FALSE	FALSE	0.0521706474649052	0.109755848810553	0.77323223541445	FALSE	FALSE	3
8131	FBgn0037565	-0.846073294422005	0.562793836454044	0.46886188339827	FALSE	TRUE	-0.187687235191822	0.104046725947698	0.219507932336047	FALSE	TRUE	3
8132	FBgn0037566	0.103138835300783	0.0780600172097299	0.46886188339827	FALSE	FALSE	0.0422499925122204	0.0412523201529502	0.506283018349188	FALSE	FALSE	3
8133	FBgn0037569	0.10603574004493	0.156201992538113	0.634987334385374	FALSE	FALSE	0.183406164960653	0.0670268137359546	0.0743305661998328	FALSE	FALSE	3
8134	FBgn0037570	0.2297706482312	0.286506469051102	0.57816675117797	FALSE	FALSE	NA	NA	NA	NA	FALSE	3
8135	FBgn0037571	0.436709434039588	0.324644797946222	0.46886188339827	FALSE	FALSE	NA	NA	NA	NA	FALSE	3
8136	FBgn0037572	0.437056042694009	0.294433701159832	0.46886188339827	FALSE	FALSE	NA	NA	NA	NA	FALSE	3
8137	FBgn0037573	0.154044294864523	0.188068858010222	0.569824173088741	FALSE	FALSE	0.194673928274704	0.080119075946134	0.105016552435832	FALSE	FALSE	3
8138	FBgn0037574	-0.140460042928533	0.155719429782689	0.536306424096446	FALSE	FALSE	0.00590123745212451	0.0478435836134354	0.946261779064712	FALSE	FALSE	3
8140	FBgn0037577	0.421655544252248	0.28373195340293	0.46886188339827	FALSE	FALSE	0.00196055023705795	0.0757689140652451	0.988851444043877	FALSE	FALSE	3
8141	FBgn0037578	-0.0234584733476811	0.123882257439976	0.897136219250492	FALSE	FALSE	0.056577021294429	0.0459748703022303	0.41587610137618	FALSE	FALSE	3
8142	FBgn0037579	0.451096877396058	0.320129032891946	0.46886188339827	FALSE	FALSE	NA	NA	NA	NA	FALSE	3
8143	FBgn0037580	-0.191808699736603	0.158588403972547	0.46886188339827	FALSE	FALSE	0.0480084693380355	0.0488483424311386	0.52545413491335	FALSE	FALSE	3
8144	FBgn0037581	-0.0195118722334406	0.0999154287310542	0.894374710080919	FALSE	FALSE	0.128841283407738	0.101802031669693	0.402047872290941	FALSE	FALSE	3
8145	FBgn0037583	-0.191474099137387	0.243260873039585	0.584850705786061	FALSE	FALSE	-0.136952140122528	0.0786020305087263	0.235556800812151	FALSE	FALSE	3
8150	FBgn0037592	-0.0719094634276725	0.117359676775164	0.668369308305106	FALSE	FALSE	0.0295726519297552	0.0479777202536821	0.703874655190829	FALSE	FALSE	3
8152	FBgn0037601	-0.159200208542178	0.121500142111075	0.46886188339827	FALSE	FALSE	-0.0200456671716259	0.154355756881502	0.942907050076079	FALSE	FALSE	3
8153	FBgn0037602	0.622923012504936	0.368531703876106	0.46886188339827	FALSE	FALSE	0.126032652094778	0.144798802177392	0.578723574628036	FALSE	FALSE	3
8154	FBgn0037603	0.240856652977838	0.184719273700059	0.46886188339827	FALSE	FALSE	-0.0226312885685149	0.0626252292512069	0.831887712214792	FALSE	FALSE	3
8155	FBgn0037606	-0.14206614379554	0.146234008815836	0.513932211020896	FALSE	FALSE	0.0159189155517093	0.0417966148378121	0.82154103986247	FALSE	FALSE	3
8156	FBgn0037607	-0.37451683160045	0.215474226611759	0.46886188339827	FALSE	FALSE	0.0774374016118674	0.0399634213620692	0.187318217536926	FALSE	FALSE	3
8157	FBgn0037608	0.205428670083704	0.175797451378985	0.469799682025137	FALSE	FALSE	0.0893246752132467	0.0472923692591213	0.199232944759129	FALSE	FALSE	3
8158	FBgn0037609	0.158197240700949	0.146303971814823	0.482196179244282	FALSE	FALSE	0.0680410138641605	0.0652640524657003	0.498047904058469	FALSE	FALSE	3
8159	FBgn0037610	0.0829192282820169	0.13788223451218	0.673820113230924	FALSE	FALSE	0.118559444967627	0.0665569675823141	0.225639377280097	FALSE	FALSE	3
8160	FBgn0037611	0.367002182115858	0.26642787995145	0.46886188339827	FALSE	FALSE	0.0673292937359539	0.0908814527546036	0.640277490110847	FALSE	FALSE	3
8162	FBgn0037613	0.437780359158833	0.305469765157972	0.46886188339827	FALSE	FALSE	0.200245064157354	0.0806675458738707	0.0979535394082661	FALSE	FALSE	3
8163	FBgn0037614	-0.307887312017594	0.239449630609592	0.46886188339827	FALSE	FALSE	-0.00406292144685523	0.0433921733236222	0.960267256277763	FALSE	FALSE	3
8164	FBgn0037615	0.0855482400118475	0.144212588479111	0.677927728949745	FALSE	FALSE	NA	NA	NA	NA	FALSE	3
8165	FBgn0037616	0.0650985248913753	0.114281209475429	0.689431013289736	FALSE	FALSE	NA	NA	NA	NA	FALSE	3
